Category|TransactionAmount|AnomalyScore|Amount|AccountBalance|SuspiciousFlag|Hour|gap|DayOfWeek|Month|TransactionAmountRelativeToBalance|BalancePostTransaction|IsWeekend
1|87,13835924679432|0,2473200050082087|43,288425940630695|4384,800511892174|0|22|779|6|1|0,01987282181035677|4297,662152645379|1
3|33,346974587766816|0,0498583601810919|91,44727683785102|4674,919670572002|0|23|311|6|1|0,007133165260075288|4641,572695984236|1
4|79,684500917319|0,4855999522759509|98,68616371418082|7405,683379172114|0|0|184|0|1|0,01075991192675415|7325,998878254794|0
1|21,68077849155916|0,0865758331665561|84,03821814533373|2137,201056640595|1|1|377|0|1|0,010144473035980317|2115,520278149036|0
1|78,78591569653737|0,8576199416102118|26,705903742573543|4206,199489908408|0|2|371|0|1|0,018730903250205322|4127,413574211871|0
1|66,7376965174679|0,3073939306775677|95,66715462171436|9545,47486907634|0|3|13|0|1|0,006991553320586733|9478,737172558873|0
0|47,443041935154895|0,210648526054667|53,84797949558436|5713,487344025388|0|4|282|0|1|0,008303692487350346|5666,044302090233|0
1|17,36876575850654|0,0590292986848037|67,7566473614084|2262,489051602548|0|5|546|0|1|0,00767683969396627|2245,1202858440415|0
4|56,889921501141245|0,0177160412981203|68,86554660517089|5058,355132932252|0|6|606|0|1|0,011246723491350245|5001,46521143111|0
3|22,120892689336657|0,681498050466276|32,334368575520536|1384,6666740901055|0|7|636|0|1|0,01597560850077711|1362,5457814007689|0
0|41,46857357472534|0,9854105185705414|87,0159324540077|3302,010949050849|1|8|668|0|1|0,012558581487031512|3260,5423754761237|0
0|13,871281828809789|0,7622048594652203|34,528113601375296|2394,859954484713|0|9|940|0|1|0,005792105631410245|2380,988672655903|0
4|29,67925462704473|0,9392161655993088|72,13258352324524|2240,517799293388|0|10|985|0|1|0,013246605153685875|2210,8385446663433|0
1|10,9730234023345|0,1883338580116202|55,797695917609126|2989,8192667071926|0|11|482|0|1|0,0036701293367540334|2978,846243304858|0
2|94,0622960105692|0,2589414407353841|26,44706544020341|4381,287524149841|1|12|385|0|1|0,02146909909292505|4287,225228139272|0
0|51,6073040765863|0,9585613328123336|99,7192337077914|4718,536567167799|0|13|893|0|1|0,01093714191719457|4666,929263091213|0
1|70,86813431740313|0,4745197026132388|39,30443808666833|9760,428570811451|0|14|432|0|1|0,007260760508952874|9689,560436494048|0
2|14,748967417508124|0,3279132217069292|48,95945026618623|4020,714312343048|0|15|159|0|1|0,0036682455583155445|4005,9653449255397|0
1|62,37409427812566|0,0452476378006632|98,73461898413122|1238,1227186710694|0|16|757|0|1|0,050377957966133174|1175,7486243929436|0
2|35,94577240035858|0,8934789871384754|69,33327246195044|6722,285664371272|0|17|211|0|1|0,005347254519526662|6686,339891970913|0
3|56,4273949545298|0,9122973990642969|65,34894374447977|7475,015618562455|0|18|796|0|1|0,007548799605770128|7418,588223607925|0
3|33,87630498125569|0,4038264321080043|69,82507207727988|7376,854106511174|0|19|989|0|1|0,0045922427761387885|7342,977801529918|0
1|23,30991586673956|0,8944399270078037|46,17260059157836|5745,0882908674|0|20|496|0|1|0,0040573642538781944|5721,778375000661|0
3|25,29149584461545|0,0897404131770416|55,20400597044325|1795,3282266181373|0|21|14|0|1|0,014087393864606631|1770,0367307735219|0
3|52,565828289984246|0,3351857633051895|53,97929249001216|8430,98651867882|0|22|349|0|1|0,006234837189399467|8378,420690388835|0
1|77,85459460480482|0,5722681836455746|45,00641711892598|5096,276615380732|0|23|882|0|1|0,015276759972140652|5018,422020775927|0
2|59,1248358630428|0,2720936802463285|27,18554242606038|9443,19584473682|0|0|819|1|1|0,006261104485723032|9384,071008873776|0
1|69,93087011641819|0,5157654931543152|25,420517132167863|7872,506549172416|0|1|504|1|1|0,008882923079151906|7802,575679055998|0
0|92,35937017351696|0,1344724121321731|48,2529491789015|6915,0901325047735|0|2|468|1|1|0,013356206268285138|6822,730762331256|0
4|24,898259397715726|0,1745842508047409|38,65841154384127|1617,125777271929|0|3|387|1|1|0,015396612772890663|1592,2275178742134|0
4|65,35616715581493|0,2188798757268968|66,64627231049542|2524,244090780498|0|4|837|1|1|0,025891381659373026|2458,887923624683|0
1|99,04387605443804|0,2187786756626317|67,64191353460876|1848,9856400309243|0|5|866|1|1|0,05356660101090971|1749,9417639764863|0
3|64,90209134121136|0,7866977743196337|95,63285443399356|2295,865934658229|0|6|954|1|1|0,02826911204241241|2230,9638433170176|0
2|90,59198940509926|0,0065898600587622|81,69004135988487|5626,572877353346|0|7|645|1|1|0,016100740429352146|5535,980887948246|0
1|52,49254177338928|0,0271173542793712|60,724694915321855|8645,383185655746|0|8|169|1|1|0,006071742645309683|8592,890643882358|0
3|21,65134654738703|0,8702311777696006|60,55808100557361|8723,861426511972|0|9|233|1|1|0,0024818535610375693|8702,210079964585|0
3|78,56612335127426|0,6493666203166822|38,533109535613626|6284,73966605261|0|10|395|1|1|0,012501094321480614|6206,1735427013355|0
0|80,25449380538134|0,7074811593133916|39,64193470676073|6282,241817070153|0|11|535|1|1|0,012774817675326226|6201,9873232647715|0
4|15,053521973225672|0,5105081670860443|52,32859080638063|1538,0330397909063|0|12|305|1|1|0,009787515341849991|1522,9795178176805|0
3|96,62137605981933|0,281707456377549|61,157045133672426|1824,800520598792|0|13|757|1|1|0,05294900728552723|1728,1791445389727|0
2|92,88343588588074|0,8142113446109935|74,41673714777123|4754,880201730244|0|14|972|1|1|0,019534337763563753|4661,996765844364|0
3|96,46532589209308|0,7633935853704387|16,70607949337328|3046,120484791152|0|15|674|1|1|0,03166825684464248|2949,655158899059|0
0|71,3379670683811|0,5556280311853758|23,740319049622585|7268,827350334111|0|16|430|1|1|0,009814233249755487|7197,48938326573|0
4|64,84821624051361|0,4558990958760039|72,19579593152234|7777,442049198876|0|17|187|1|1|0,008337987712450184|7712,593832958362|0
2|79,51078292588622|0,275612962520994|63,92237414443909|7417,757201392173|0|18|979|1|1|0,010718978899843681|7338,246418466287|0
1|35,66109499785723|0,3485183802706245|32,121734238901404|9608,40456164155|0|19|882|1|1|0,003711448114937065|9572,743466643693|0
0|34,53383406995822|0,9916263388452976|61,32263139109206|9927,157718777764|0|20|547|1|1|0,003478723220508079|9892,623884707806|0
3|18,327174054357272|0,387238274676982|54,47433021499057|2240,517799293388|0|21|984|1|1|0,008179883266331235|2222,190625239031|0
0|11,86341116322519|0,2175426414356537|27,336940402644966|5185,762081850918|0|22|242|1|1|0,002287689056299873|5173,898670687692|0
0|26,5734715248705|0,2022063741775694|31,305825185224148|3227,699686241868|0|23|444|1|1|0,008232944235221272|3201,1262147169978|0
0|29,782455750319624|0,4933083192807312|41,54205962794481|5179,000965050205|0|0|5|2|1|0,00575061791864928|5149,218509299885|0
4|59,42213532077228|0,6120335137046751|32,85924468136734|3238,1840967641533|0|1|381|2|1|0,018350449988359687|3178,761961443381|0
0|10,317806918915364|0,3276545412729026|71,23473259275752|9510,171443616422|0|2|854|2|1|0,0010849233349879363|9499,853636697506|0
3|84,3166959270708|0,8640972249158761|26,619459510326152|6991,289066546222|0|3|421|2|1|0,012060250280671663|6906,972370619151|0
4|36,15552839616184|0,74077886236982|56,27958729651075|7030,677982437504|0|4|217|2|1|0,005142537958142535|6994,522454041343|0
4|27,51526729487366|0,6077520024600808|79,5393640180564|1656,961894267556|0|5|774|2|1|0,016605853997044704|1629,4466269726825|0
2|10,83104719865872|0,6208991111145831|36,75441407266821|5930,219713566649|1|6|420|2|1|0,0018264158364791065|5919,3886663679905|0
4|30,82326807262543|0,0443423904348095|58,17973707615728|2462,046546141992|0|7|932|2|1|0,012519368539528732|2431,2232780693666|0
2|20,01826492292852|0,4031613295818237|28,303899974374268|7327,564000233736|0|8|500|2|1|0,0027319126686972607|7307,545735310808|0
4|59,425774167905104|0,9507628829289666|35,92410077105648|3903,794554497941|0|9|342|2|1|0,01522256700200447|3844,368780330036|0
1|49,11928354400872|0,7328517217427827|78,3127071416263|4025,34005328352|0|10|861|2|1|0,012202517773359671|3976,220769739511|0
4|27,226847422488543|0,783449780337816|35,05265258366971|9246,516979425342|0|11|393|2|1|0,002944551714237014|9219,290132002852|0
3|41,09922893712948|0,4185392602509085|70,79730570531635|8961,01169238384|0|12|946|2|1|0,004586449649659605|8919,91246344671|0
2|62,47164634932084|0,6520016060332727|61,10932034404943|9608,40456164155|0|13|881|2|1|0,0065017710222900794|9545,93291529223|0
0|87,47329707970232|0,6129715935210693|56,754616986193845|8720,210862779113|0|14|523|2|1|0,010031098841092103|8632,73756569941|0
3|31,214831319840613|0,7701598012954176|16,219860051456457|6685,598453640112|0|15|339|2|1|0,00466896591775491|6654,383622320272|0
0|61,90352457018726|0,7173568735458106|10,802412944130907|2524,244090780498|0|16|836|2|1|0,024523588981066664|2462,340566210311|0
4|96,57198893334257|0,5867595351398335|66,57002449606415|9938,92291891054|0|17|550|2|1|0,009716544712264288|9842,350929977198|0
3|37,99213522725594|0,5621896468421762|26,133992196232175|3402,333160813204|0|18|805|2|1|0,011166494705702279|3364,341025585948|0
2|51,99564188670163|0,7037667679921972|17,31735492821924|7708,879304387245|0|19|637|2|1|0,0067449028365394285|7656,883662500543|0
3|61,43609226237128|0,2649763500619336|75,32446317385762|9012,480649818945|0|20|493|2|1|0,006816779380669794|8951,044557556574|0
4|14,523521313976882|0,119439939441808|30,768477767337625|6238,206319630766|0|21|501|2|1|0,0023281566158325647|6223,68279831679|0
2|33,91358309691065|0,5873764896528769|57,45622413714661|4470,138105796166|0|22|592|2|1|0,007586696941854413|4436,224522699255|0
1|78,97968795996621|0,8256869130953508|73,3032970491333|6552,817252915446|0|23|960|2|1|0,012052783545096877|6473,83756495548|0
0|51,13891597355007|0,7572829171552454|96,23321419600772|4115,718543854602|0|0|152|3|1|0,012425270442729447|4064,579627881052|0
4|69,59584396696133|0,9199520465471112|77,3046654263469|7732,131278300012|0|1|584|3|1|0,009000861659227116|7662,535434333051|0
3|66,20543512364335|0,8946864965778659|62,77388544748326|9035,123330226636|0|2|449|3|1|0,00732756296775228|8968,917895102992|0
3|58,01664841377381|0,3964009869235997|56,5503597491276|4878,871298313591|0|3|699|3|1|0,011891407841364372|4820,854649899818|0
4|79,28311196441244|0,2961903751706429|91,37503293179564|2924,235910641115|0|4|87|3|1|0,02711241992340839|2844,9527986767025|0
2|16,92260058654751|0,4012329535232043|35,15145130726461|5359,747810190935|0|5|4|3|1|0,00315735015635832|5342,825209604387|0
0|22,65471379806029|0,7979050029185851|34,5208597441328|6847,49092112656|1|6|757|3|1|0,003308469344320518|6824,8362073285|0
4|12,048607534897886|0,6879926520485328|95,32857784875084|3302,010949050849|1|7|665|3|1|0,0036488696496785435|3289,962341515951|0
3|82,52626114093874|0,7405518810727442|51,40358574104649|5323,113544004934|0|8|940|3|1|0,015503381706723603|5240,587282863995|0
3|67,96649542030532|0,3585527610416317|20,66255752728149|8704,182255178053|0|9|226|3|1|0,007808487164876696|8636,215759757748|0
4|87,3613393910834|0,2610608466124333|53,65543294021365|9411,508716680992|0|10|309|3|1|0,009282394780790444|9324,147377289908|0
2|55,29097105603493|0,4914997821568332|46,2432624020462|6383,377144880861|0|11|927|3|1|0,008661711473585017|6328,086173824826|0
3|97,05791341411005|0,0525274265761928|42,303801913906405|8791,304688526334|0|12|981|3|1|0,011040217220634136|8694,246775112224|0
1|25,14389827717285|0,1267893006667646|98,06620816132504|3712,1659095755263|0|13|424|3|1|0,006773376753532002|3687,0220112983534|0
4|51,243510294736616|0,6907669459308304|61,98793644916741|7871,3859110145295|0|14|122|3|1|0,006510100111218144|7820,142400719793|0
3|50,70585723009551|0,8317042766387782|15,083582510759244|4025,34005328352|0|15|860|3|1|0,012596664271564861|3974,634196053424|0
0|44,03294777488758|0,3718737635846537|79,21418526693257|8198,17833915617|0|16|220|3|1|0,005371064882130858|8154,145391381282|0
3|18,86049746956485|0,1315993992700281|14,325618955526988|7244,499732255062|0|17|688|3|1|0,002603423033559002|7225,639234785497|0
4|13,478672536399934|0,2694494353927176|74,04598056616143|4900,652704449377|0|18|379|3|1|0,0027503831324677307|4887,174031912977|0
1|74,97224620949478|0,7677320347425342|13,775391834001596|2410,574676501887|0|19|455|3|1|0,031101399570948363|2335,6024302923925|0
0|18,097908364235465|0,1150802937910266|20,773444943242666|6608,386988413693|0|20|746|3|1|0,002738627201458698|6590,289080049458|0
2|83,10914211490532|0,0838056407330528|76,94851055777721|4624,660778614991|0|21|292|3|1|0,017970862316910332|4541,551636500086|0
4|81,94669264544623|0,0069695841114257|27,453116490888377|9121,230250792947|0|22|47|3|1|0,008984171037489407|9039,283558147501|0
3|18,370412411716973|0,2859944269610791|61,47768761043001|7585,899378417061|0|23|544|3|1|0,002421652528635346|7567,528966005344|0
1|71,94075357934904|0,5813751838547687|68,64043640103054|8479,723197096315|1|0|143|4|1|0,008483856360309436|8407,782443516966|0
2|84,89408519676891|0,3179432536869019|39,75178064381655|8884,809636830185|0|1|954|4|1|0,00955496951165477|8799,915551633416|0
4|26,085561852185347|0,7364416334829819|84,98269506569027|1776,6329873685736|0|2|541|4|1|0,014682583312168195|1750,5474255163883|0
2|65,299832246262|0,781144516158459|29,291555935495328|9784,73655418159|0|3|98|4|1|0,006673642349456568|9719,436721935328|0
1|64,93988674382405|0,8705355626587007|22,18984231519618|5713,487344025388|0|4|278|4|1|0,011366068188062392|5648,547457281564|0
3|45,88273508416468|0,6173716445774726|64,22877239230128|5760,88763144699|0|5|332|4|1|0,007964525264076379|5715,004896362825|0
0|42,37126163650664|0,8085710538493318|23,85431432932064|4396,07692646077|0|6|115|4|1|0,009638425884102816|4353,705664824263|0
2|16,026934488711962|0,8848376456935328|85,9983524413847|4718,536567167799|0|7|889|4|1|0,003396590078421664|4702,509632679087|0
0|54,92016403904978|0,9389942798388944|57,86994336632967|1689,971098136797|0|8|64|4|1|0,032497694250274205|1635,0509340977474|0
3|75,78919810722196|0,3085432272629526|88,09696867382264|4756,907985455394|0|9|688|4|1|0,015932449889498216|4681,118787348172|0
1|87,5490045213581|0,6342225001600693|10,047488390659712|2569,1292344962367|0|10|452|4|1|0,03407730656201302|2481,5802299748784|0
3|36,01745612017183|0,8321666241180627|24,83845006368293|3712,1659095755263|0|11|423|4|1|0,009702544820872596|3676,1484534553542|0
1|49,45731634253127|0,7269899136620447|47,84508341466206|9728,45350689531|0|12|769|4|1|0,005083779894458768|9678,996190552778|0
0|94,55363187178202|0,3551479335481227|14,615120532256274|8553,03724422807|0|13|681|4|1|0,011054977217080467|8458,483612356287|0
2|12,067869544491092|0,5369987811207021|60,68884239418577|3476,6825785674578|0|14|158|4|1|0,00347108753007402|3464,6147090229665|0
0|24,06076457273275|0,6319375532388383|61,232174778009686|5158,86049650554|0|15|933|4|1|0,0046639688336272715|5134,799731932808|0
0|59,29937764417035|0,9565005520133336|93,37250431864632|4190,332236711198|0|16|72|4|1|0,01415147398687216|4131,032859067028|0
0|47,67133353601729|0,0665114211885339|95,76692181306092|7853,48731434184|0|17|261|4|1|0,006070084744258911|7805,815980805823|0
2|34,97478548680935|0,7919936977724671|61,88904454076027|4754,221572747158|0|18|643|4|1|0,007356574562552347|4719,246787260348|0
4|28,35578214518485|0,2217574129478223|70,86740450604661|4741,807018877029|0|19|610|4|1|0,005979952796961392|4713,451236731844|0
2|70,81285453080936|0,0127601291087956|70,95760928948519|8202,52650427615|0|20|715|4|1|0,008633054034496948|8131,71364974534|0
2|51,916807419107215|0,9480732830039864|47,59519154883488|2446,8989581877204|0|21|286|4|1|0,021217389155112093|2394,9821507686133|0
1|94,06588628576188|0,4041609764191658|84,74839337828455|9253,478916937507|0|22|297|4|1|0,01016546178255016|9159,413030651745|0
3|64,06478658704091|0,7985862568880285|64,2996060597047|8295,281557902284|0|23|266|4|1|0,007723039433907009|8231,216771315243|0
2|53,56586867960771|0,148080122369467|59,06558827131725|5923,741950678233|0|0|43|5|1|0,009042572942171248|5870,176081998625|1
4|21,958819772538543|0,0749136948288784|59,40095528433461|8830,49151334518|0|1|709|5|1|0,0024867041363839182|8808,53269357264|1
4|81,11241003559783|0,3973709630787997|26,18399976018048|1555,7402540205333|0|2|52|5|1|0,052137501633693205|1474,6278439849355|1
2|55,87043537190193|0,4931273104496825|69,1723428057365|1779,9867179354387|0|3|423|5|1|0,03138811925333051|1724,1162825635367|1
0|48,30064943325625|0,701630082157656|60,74497628008697|3163,588349598883|0|4|516|5|1|0,015267678375216035|3115,2877001656266|1
3|10,143338817560196|0,0533305034619242|60,98699494097934|8825,817318912592|0|5|817|5|1|0,0011492803953492585|8815,67398009503|1
2|39,32528732599576|0,8573620194529876|99,61607032247228|2896,257873108053|0|6|367|5|1|0,013577964756223426|2856,9325857820572|1
2|45,51139833022316|0,3375587054538276|84,49928399139073|1696,8778839206364|0|7|419|5|1|0,02682066798175781|1651,3664855904133|1
0|38,54509215572581|0,8582937624628676|37,87307960365036|3930,467974569421|0|8|425|5|1|0,009806743727494278|3891,9228824136953|1
0|75,64047375168997|0,6594189574982317|38,69316720496097|8479,723197096315|1|9|142|5|1|0,008920158358186893|8404,082723344625|1
2|55,28799945162703|0,982233144189468|45,02844839488476|4443,037377459592|0|10|313|5|1|0,01244373944097657|4387,749378007965|1
1|76,78513201977871|0,1976974189811654|66,4761842492444|1547,0545755760388|0|11|942|5|1|0,04963311135367549|1470,26944355626|1
1|54,42464188670317|0,1012959291600077|74,41312191791293|2042,69235205651|0|12|18|5|1|0,026643582344600437|1988,2677101698068|1
1|81,38910741573|0,1252676286090109|43,45501371682296|9447,919780990504|0|13|600|5|1|0,008614500260627456|9366,530673574773|1
0|76,11121319258898|0,6250968090329804|28,343420494036856|7665,932450291637|0|14|271|5|1|0,009928500373062048|7589,821237099048|1
0|70,42955478894876|0,1457623571613654|70,0043034747928|7273,982375653035|0|15|137|5|1|0,009682392828539927|7203,552820864086|1
2|49,05614324658684|0,0345541173441893|89,08776661986285|4843,333768944447|0|16|122|5|1|0,01012859026176057|4794,2776256978605|1
4|24,820314458083818|0,6253730433627112|66,08579500983927|5493,960539328983|0|17|161|5|1|0,00451774530967332|5469,140224870899|1
3|70,79176647757191|0,5964349376833589|76,34999350541855|3183,466494213557|0|18|266|5|1|0,022237321048060945|3112,674727735985|1
1|32,22567447496344|0,2471082532989105|60,30707463914428|4384,800511892174|0|19|773|5|1|0,007349404924480153|4352,57483741721|1
4|50,06525560315955|0,2007972409097866|33,61255713368315|8077,87841230679|0|20|33|5|1|0,006197822379559991|8027,813156703631|1
0|50,13305863195163|0,1206256230589088|41,6707105414218|2392,9224118361144|0|21|58|5|1|0,020950557520786478|2342,7893532041626|1
4|46,65509369277571|0,2317961719565775|47,12640903265764|2067,485107928368|0|22|557|5|1|0,022566108705626604|2020,8300142355924|1
1|16,47168996025796|0,2031701732377904|41,70586082062327|6025,002661070012|0|23|249|5|1|0,0027338892423547354|6008,530971109754|1
4|76,53717232554115|0,3558289373794184|42,32811860407804|2546,7251962058235|0|0|848|6|1|0,030053172772456248|2470,1880238802823|1
0|30,772897574209527|0,5059911088157398|71,7368591339746|6040,584196953391|0|1|269|6|1|0,0050943578585875915|6009,811299379182|1
1|40,85281886146893|0,4523257975361026|72,73147248409899|3812,531832449845|0|2|586|6|1|0,01071540400364811|3771,6790135883757|1
4|78,34675383654434|0,8304072019778352|61,1365320200304|4344,549864306991|0|3|408|6|1|0,018033342068463427|4266,203110470447|1
4|81,51690624537433|0,2389827192029654|40,658978551453465|6807,184597663554|0|4|198|6|1|0,011975127907263388|6725,66769141818|1
2|80,29202973692207|0,6574015327292173|38,31991504407297|8191,3595726453905|0|5|666|6|1|0,009802039456923982|8111,067542908469|1
4|66,11186189624263|0,8735608699390411|67,84335713396852|7409,497597151173|0|6|761|6|1|0,008922583620468617|7343,38573525493|1
1|24,225467946636424|0,8904604827989656|39,31159079569777|5815,458023742309|0|7|256|6|1|0,004165702485983568|5791,232555795672|1
1|20,702028708496577|0,9141230022181618|70,5201057693231|6728,011182922345|0|8|411|6|1|0,003076990829183573|6707,309154213848|1
2|91,15475103388754|0,1124166383578301|81,39167697229831|5766,570781258057|0|9|143|6|1|0,01580744509893987|5675,416030224169|1
2|50,12328348996043|0,8685587035542267|41,02830654379494|7374,113944470907|0|10|323|6|1|0,006797194058486545|7323,990660980947|1
2|66,69191083460314|0,1378371338847532|63,45304123221416|3104,726105653679|0|11|839|6|1|0,02148077110994034|3038,0341948190758|1
2|77,0163722859036|0,5466640066642461|71,95418453277574|4886,010824613629|0|12|809|6|1|0,015762628256558116|4808,994452327725|1
4|88,1879998273516|0,5092080013671066|74,94314154163287|1188,9529915815351|0|13|951|6|1|0,07417282302309083|1100,7649917541835|1
3|49,654678943224354|0,4006211268586439|29,137192085767744|6131,253862602764|0|14|898|6|1|0,008098617355593488|6081,599183659539|1
0|13,28764210371413|0,4110693200572858|30,412437389916438|9253,478916937507|0|15|295|6|1|0,001435961785074424|9240,191274833793|1
1|79,80653967411521|0,6580933392057444|94,34946872070527|9375,112085436744|0|16|400|6|1|0,008512595790517143|9295,305545762629|1
0|43,597486396286506|0,3731622790520421|25,562897726593995|4726,937230596973|0|17|570|6|1|0,00922319977385875|4683,339744200686|1
1|50,65348135200409|0,5256057278248182|95,69370268467728|2076,8077958585536|0|18|466|6|1|0,02439006703124586|2026,1543145065496|1
2|20,487632435112|0,6095947677499761|35,73345140902997|8314,951074449971|0|19|384|6|1|0,0024639510505438836|8294,46344201486|1
1|29,464748047988685|0,8882806622102359|60,52724778740764|7695,154348220063|0|20|748|6|1|0,003829000266226507|7665,689600172074|1
0|78,81163469564767|0,4077261993297481|16,55367815863712|9060,932373148074|0|21|381|6|1|0,008697960811318343|8982,120738452426|1
2|47,17712118879283|0,3316617184053101|27,254337830091647|7025,452026763664|0|22|407|6|1|0,006715172348920783|6978,274905574872|1
2|96,6389149336172|0,3798793049355229|31,80425218452422|8658,737447150934|0|23|500|6|1|0,0111608552082169|8562,098532217316|1
1|49,53962600618495|0,6710949995552724|55,76476528750271|8645,383185655746|0|0|163|0|1|0,00573018279726226|8595,843559649562|0
0|77,12273560023978|0,2029273666653296|72,91097613446743|8128,690436376383|0|1|733|0|1|0,009487719603038498|8051,567700776143|0
3|98,86850261177064|0,3369032333058752|71,02737815902991|4018,773274033155|0|2|819|0|1|0,0246016622163281|3919,9047714213843|0
4|75,98942995326075|0,4087914562083208|25,85006970131933|6991,289066546222|0|3|416|0|1|0,010869158638694426|6915,299636592961|0
4|34,18003279084542|0,3017852440059573|94,52284775775556|2989,523513506344|0|4|628|0|1|0,011433271100368913|2955,3434807154986|0
2|93,19802228295498|0,7009297040106874|71,88748429042212|7794,946321991311|0|5|91|0|1|0,01195621091321979|7701,748299708356|0
0|39,08024183730484|0,6472340686647303|60,77755146349649|7118,115328388019|0|6|636|0|1|0,005490251286242509|7079,035086550714|0
1|93,74254728773693|0,758218468358575|83,56995599613906|2240,517799293388|0|7|978|0|1|0,0418396797906722|2146,775252005651|0
3|85,51239290310919|0,5825710700212284|36,838900427625575|8955,195409522166|0|8|45|0|1|0,009548914232757316|8869,683016619058|0
0|29,309316594422505|0,3111348930426981|30,505413673611777|6791,878055912904|0|9|785|0|1|0,0043153478836249525|6762,568739318481|0
2|21,95823269228834|0,0051582175451717|15,699212220552296|3437,6970574467227|0|10|706|0|1|0,006387483342874127|3415,7388247544345|0
0|54,49466257076344|0,8742499637987547|97,54709538756718|4750,725054794199|0|11|129|0|1|0,011470809601109222|4696,230392223436|0
0|90,38738784904037|0,8473010398309025|28,914617957341772|7476,989180248455|0|12|133|0|1|0,012088741292793586|7386,601792399415|0
1|35,656275622613975|0,4686762984940886|40,36412587140183|8723,861426511972|0|13|227|0|1|0,00408721251741275|8688,205150889358|0
3|53,71305743046974|0,7783585841491674|71,44717321901103|9618,239692586712|0|14|790|0|1|0,005584499778256643|9564,526635156242|0
4|12,078964200398689|0,6492773003309911|94,81678805829148|7264,807041213747|0|15|328|0|1|0,001662668276235542|7252,728077013348|0
1|11,86989716253304|0,1610102850641417|73,49337233388856|7984,455061795056|0|16|523|0|1|0,0014866258336563875|7972,585164632524|0
2|64,46677075330743|0,868924936481251|60,43128926324833|4061,519363599025|0|17|692|0|1|0,015872575010003557|3997,0525928457173|0
3|85,03298823557836|0,1298690814728298|23,412394540837305|7450,419004134611|0|18|103|0|1|0,011413182022164027|7365,386015899033|0
4|73,9220435199139|0,3912918746212878|60,60671051232616|8451,465531226357|0|19|127|0|1|0,008746653849180094|8377,543487706444|0
2|54,94551194013814|0,4430814702677387|83,55191142615169|4571,53943970017|0|20|561|0|1|0,012019039245944208|4516,593927760032|0
1|37,19806891189177|0,4128823199735548|16,358985768519588|4726,937230596973|0|21|569|0|1|0,007869380763322291|4689,739161685081|0
1|46,3097495781524|0,3427835466170711|28,04993891463165|1418,3050062770094|0|22|926|0|1|0,032651474381884565|1371,995256698857|0
0|93,33582376428096|0,93154552891716|83,24582001706487|3066,436106887358|0|23|960|0|1|0,030437883103008198|2973,100283123077|0
3|34,311791443000004|0,5852580309755736|12,826814822817395|5002,071361994263|0|0|699|1|1|0,006859516580211348|4967,759570551262|0
2|84,20239258527035|0,1611616254570316|25,0084947085094|3431,9397182364382|0|1|332|1|1|0,02453492762062243|3347,737325651168|0
0|61,27777287808618|0,5144737947345454|98,3970945564576|9391,394447653209|0|2|512|1|1|0,006524885438434409|9330,116674775123|0
2|94,17463250759084|0,5284648108863889|86,78591683383922|6484,64781184804|0|3|796|1|1|0,014522705818429375|6390,473179340449|0
3|98,81986154027904|0,01410023789981|98,50040705533956|8321,692175664655|0|4|190|1|1|0,011874971995390622|8222,872314124375|0
4|98,46506212715911|0,0304469389906831|69,88048811693454|6807,184597663554|0|5|196|1|1|0,014464873210718498|6708,719535536395|0
2|28,157020764165203|0,3647035788076702|58,78615442613221|4839,488862221655|0|6|886|1|1|0,005818180714076323|4811,33184145749|0
0|55,21552027104936|0,828533445058327|76,9300755910293|6852,231767864815|0|7|857|1|1|0,008058034541387784|6797,016247593766|0
0|10,057863646142923|0,6274631866940125|84,73217509479606|7269,75604357179|0|8|462|1|1|0,0013835214807567705|7259,698179925646|0
2|76,2766117703057|0,6267284710613488|14,19155734948768|7308,69730189397|0|9|264|1|1|0,010436416863308793|7232,420690123664|0
3|66,2294875840379|0,1949825658110274|41,354180924006975|8085,065244586696|0|10|91|1|1|0,008191583565560146|8018,835757002658|0
3|38,9607820625247|0,0069085722737294|79,33627628450796|9631,517578499512|0|11|286|1|1|0,004045134294256708|9592,556796436987|0
4|59,356758088435065|0,1718558466600286|26,24046796545926|8161,509839907068|0|12|888|1|1|0,007272766835151048|8102,153081818634|0
4|70,78871654649292|0,0094157837887031|66,95973903298082|8922,535956808442|0|13|200|1|1|0,007933699218379366|8851,74724026195|0
2|82,32764565165749|0,9615069742223832|17,825253318757426|1087,073831326731|0|14|755|1|1|0,07573326050097244|1004,7461856750734|0
3|89,1055138692098|0,3375821275380801|65,62243454329231|9674,062164262285|0|15|648|1|1|0,009210765070166852|9584,956650393075|0
1|33,55701585109611|0,5195159613350959|52,91248936316756|2877,527130943666|0|16|690|1|1|0,01166175480684045|2843,9701150925703|0
1|17,4792547126216|0,5636475976544718|54,95473462280644|1815,8344067650537|0|17|371|1|1|0,009626018015464996|1798,355152052432|0
4|92,36977334658442|0,221038682624785|57,04065911383756|8091,736701622896|0|18|8|1|1|0,011415321179204773|7999,366928276312|0
0|20,79480941546964|0,6339060442714397|11,567143945631798|3955,560715841445|0|19|275|1|1|0,005257107881618263|3934,7659064259756|0
2|79,88756388926207|0,3775572655238359|50,4900697444044|1512,263352658831|0|20|500|1|1|0,05282648934711362|1432,375788769569|0
3|77,48594613374806|0,0969676580796811|26,73357583443433|4121,316624748486|0|21|149|1|1|0,01880126017701366|4043,8306786147377|0
